x,y,angle,class_id, octave,response,size
73,60,-1.000000000000000,-1,0,45,7
82,61,-1.000000000000000,-1,0,89,7
91,61,-1.000000000000000,-1,0,60,7
84,63,-1.000000000000000,-1,0,36,7
70,64,-1.000000000000000,-1,0,27,7
97,34,-1.000000000000000,-1,0,54,7
103,36,-1.000000000000000,-1,0,24,7
124,36,-1.000000000000000,-1,0,99,7
115,38,-1.000000000000000,-1,0,22,7
118,39,-1.000000000000000,-1,0,72,7
115,54,-1.000000000000000,-1,0,21,7
112,56,-1.000000000000000,-1,0,50,7
118,57,-1.000000000000000,-1,0,50,7
127,35,-1.000000000000000,-1,0,101,7
134,35,-1.000000000000000,-1,0,61,7
140,35,-1.000000000000000,-1,0,39,7
130,36,-1.000000000000000,-1,0,89,7
132,36,-1.000000000000000,-1,0,72,7
138,38,-1.000000000000000,-1,0,50,7
143,38,-1.000000000000000,-1,0,48,7
149,39,-1.000000000000000,-1,0,20,7
154,41,-1.000000000000000,-1,0,60,7
156,42,-1.000000000000000,-1,0,21,7
155,57,-1.000000000000000,-1,0,46,7
153,58,-1.000000000000000,-1,0,71,7
155,63,-1.000000000000000,-1,0,67,7
159,42,-1.000000000000000,-1,0,84,7
158,57,-1.000000000000000,-1,0,38,7
215,34,-1.000000000000000,-1,0,30,7
219,38,-1.000000000000000,-1,0,36,7
198,42,-1.000000000000000,-1,0,30,7
195,44,-1.000000000000000,-1,0,78,7
200,44,-1.000000000000000,-1,0,110,7
197,59,-1.000000000000000,-1,0,32,7
199,59,-1.000000000000000,-1,0,69,7
194,60,-1.000000000000000,-1,0,57,7
199,61,-1.000000000000000,-1,0,87,7
244,34,-1.000000000000000,-1,0,58,7
227,35,-1.000000000000000,-1,0,57,7
233,35,-1.000000000000000,-1,0,56,7
221,36,-1.000000000000000,-1,0,29,7
220,38,-1.000000000000000,-1,0,21,7
239,38,-1.000000000000000,-1,0,53,7
226,40,-1.000000000000000,-1,0,72,7
233,41,-1.000000000000000,-1,0,63,7
237,41,-1.000000000000000,-1,0,107,7
244,41,-1.000000000000000,-1,0,63,7
235,42,-1.000000000000000,-1,0,40,7
223,43,-1.000000000000000,-1,0,35,7
229,43,-1.000000000000000,-1,0,57,7
242,43,-1.000000000000000,-1,0,34,7
238,44,-1.000000000000000,-1,0,79,7
245,45,-1.000000000000000,-1,0,33,7
243,46,-1.000000000000000,-1,0,103,7
241,47,-1.000000000000000,-1,0,20,7
243,50,-1.000000000000000,-1,0,118,7
248,50,-1.000000000000000,-1,0,76,7
245,54,-1.000000000000000,-1,0,20,7
243,56,-1.000000000000000,-1,0,63,7
235,63,-1.000000000000000,-1,0,44,7
239,63,-1.000000000000000,-1,0,91,7
274,38,-1.000000000000000,-1,0,22,7
281,43,-1.000000000000000,-1,0,21,7
281,46,-1.000000000000000,-1,0,43,7
281,48,-1.000000000000000,-1,0,48,7
251,49,-1.000000000000000,-1,0,28,7
275,49,-1.000000000000000,-1,0,46,7
278,49,-1.000000000000000,-1,0,27,7
274,51,-1.000000000000000,-1,0,42,7
281,52,-1.000000000000000,-1,0,24,7
257,53,-1.000000000000000,-1,0,31,7
270,53,-1.000000000000000,-1,0,86,7
273,53,-1.000000000000000,-1,0,45,7
252,54,-1.000000000000000,-1,0,23,7
259,55,-1.000000000000000,-1,0,41,7
279,55,-1.000000000000000,-1,0,30,7
257,56,-1.000000000000000,-1,0,50,7
269,56,-1.000000000000000,-1,0,44,7
281,57,-1.000000000000000,-1,0,47,7
260,58,-1.000000000000000,-1,0,23,7
264,59,-1.000000000000000,-1,0,58,7
270,59,-1.000000000000000,-1,0,50,7
279,59,-1.000000000000000,-1,0,42,7
272,60,-1.000000000000000,-1,0,33,7
261,61,-1.000000000000000,-1,0,38,7
273,62,-1.000000000000000,-1,0,32,7
275,62,-1.000000000000000,-1,0,29,7
269,63,-1.000000000000000,-1,0,55,7
264,64,-1.000000000000000,-1,0,97,7
266,64,-1.000000000000000,-1,0,64,7
275,64,-1.000000000000000,-1,0,20,7
299,34,-1.000000000000000,-1,0,33,7
304,35,-1.000000000000000,-1,0,30,7
310,35,-1.000000000000000,-1,0,27,7
299,37,-1.000000000000000,-1,0,50,7
302,37,-1.000000000000000,-1,0,46,7
311,38,-1.000000000000000,-1,0,73,7
305,39,-1.000000000000000,-1,0,23,7
296,40,-1.000000000000000,-1,0,27,7
308,40,-1.000000000000000,-1,0,32,7
297,42,-1.000000000000000,-1,0,44,7
303,42,-1.000000000000000,-1,0,40,7
288,43,-1.000000000000000,-1,0,52,7
300,43,-1.000000000000000,-1,0,26,7
307,43,-1.000000000000000,-1,0,34,7
285,44,-1.000000000000000,-1,0,46,7
297,44,-1.000000000000000,-1,0,45,7
304,44,-1.000000000000000,-1,0,20,7
309,45,-1.000000000000000,-1,0,31,7
282,46,-1.000000000000000,-1,0,43,7
294,46,-1.000000000000000,-1,0,40,7
304,46,-1.000000000000000,-1,0,25,7
289,47,-1.000000000000000,-1,0,25,7
300,47,-1.000000000000000,-1,0,43,7
306,48,-1.000000000000000,-1,0,22,7
309,48,-1.000000000000000,-1,0,56,7
282,49,-1.000000000000000,-1,0,35,7
292,49,-1.000000000000000,-1,0,59,7
304,49,-1.000000000000000,-1,0,54,7
289,50,-1.000000000000000,-1,0,71,7
295,51,-1.000000000000000,-1,0,61,7
307,51,-1.000000000000000,-1,0,55,7
289,52,-1.000000000000000,-1,0,31,7
301,52,-1.000000000000000,-1,0,67,7
298,53,-1.000000000000000,-1,0,32,7
291,55,-1.000000000000000,-1,0,45,7
294,55,-1.000000000000000,-1,0,21,7
298,55,-1.000000000000000,-1,0,33,7
286,57,-1.000000000000000,-1,0,39,7
282,58,-1.000000000000000,-1,0,72,7
290,58,-1.000000000000000,-1,0,39,7
307,58,-1.000000000000000,-1,0,58,7
312,58,-1.000000000000000,-1,0,50,7
287,60,-1.000000000000000,-1,0,23,7
293,60,-1.000000000000000,-1,0,63,7
284,61,-1.000000000000000,-1,0,79,7
297,61,-1.000000000000000,-1,0,52,7
301,61,-1.000000000000000,-1,0,20,7
291,62,-1.000000000000000,-1,0,58,7
303,62,-1.000000000000000,-1,0,63,7
308,62,-1.000000000000000,-1,0,77,7
288,63,-1.000000000000000,-1,0,66,7
294,63,-1.000000000000000,-1,0,26,7
301,64,-1.000000000000000,-1,0,22,7
306,64,-1.000000000000000,-1,0,64,7
311,64,-1.000000000000000,-1,0,45,7
321,34,-1.000000000000000,-1,0,22,7
334,34,-1.000000000000000,-1,0,37,7
319,35,-1.000000000000000,-1,0,21,7
328,35,-1.000000000000000,-1,0,25,7
323,36,-1.000000000000000,-1,0,52,7
331,36,-1.000000000000000,-1,0,22,7
316,38,-1.000000000000000,-1,0,34,7
313,39,-1.000000000000000,-1,0,51,7
320,39,-1.000000000000000,-1,0,57,7
333,40,-1.000000000000000,-1,0,51,7
324,45,-1.000000000000000,-1,0,23,7
319,46,-1.000000000000000,-1,0,48,7
328,46,-1.000000000000000,-1,0,56,7
334,46,-1.000000000000000,-1,0,37,7
333,48,-1.000000000000000,-1,0,75,7
317,49,-1.000000000000000,-1,0,59,7
323,49,-1.000000000000000,-1,0,44,7
314,50,-1.000000000000000,-1,0,30,7
330,50,-1.000000000000000,-1,0,32,7
321,51,-1.000000000000000,-1,0,23,7
334,52,-1.000000000000000,-1,0,32,7
325,53,-1.000000000000000,-1,0,48,7
328,53,-1.000000000000000,-1,0,50,7
315,54,-1.000000000000000,-1,0,38,7
319,54,-1.000000000000000,-1,0,58,7
332,55,-1.000000000000000,-1,0,65,7
323,56,-1.000000000000000,-1,0,55,7
313,57,-1.000000000000000,-1,0,52,7
318,57,-1.000000000000000,-1,0,22,7
333,58,-1.000000000000000,-1,0,61,7
324,59,-1.000000000000000,-1,0,53,7
319,60,-1.000000000000000,-1,0,23,7
314,61,-1.000000000000000,-1,0,53,7
331,61,-1.000000000000000,-1,0,48,7
322,62,-1.000000000000000,-1,0,51,7
328,62,-1.000000000000000,-1,0,39,7
317,63,-1.000000000000000,-1,0,55,7
334,63,-1.000000000000000,-1,0,31,7
326,64,-1.000000000000000,-1,0,23,7
19,65,-1.000000000000000,-1,0,69,7
25,65,-1.000000000000000,-1,0,22,7
27,66,-1.000000000000000,-1,0,37,7
15,67,-1.000000000000000,-1,0,102,7
6,68,-1.000000000000000,-1,0,56,7
23,69,-1.000000000000000,-1,0,61,7
30,69,-1.000000000000000,-1,0,53,7
12,70,-1.000000000000000,-1,0,102,7
16,71,-1.000000000000000,-1,0,86,7
23,71,-1.000000000000000,-1,0,31,7
28,72,-1.000000000000000,-1,0,49,7
24,73,-1.000000000000000,-1,0,31,7
26,73,-1.000000000000000,-1,0,24,7
32,74,-1.000000000000000,-1,0,201,7
28,76,-1.000000000000000,-1,0,59,7
19,77,-1.000000000000000,-1,0,32,7
21,78,-1.000000000000000,-1,0,118,7
26,79,-1.000000000000000,-1,0,61,7
29,81,-1.000000000000000,-1,0,50,7
29,85,-1.000000000000000,-1,0,66,7
28,87,-1.000000000000000,-1,0,63,7
24,88,-1.000000000000000,-1,0,83,7
13,89,-1.000000000000000,-1,0,132,7
10,90,-1.000000000000000,-1,0,20,7
10,94,-1.000000000000000,-1,0,25,7
7,95,-1.000000000000000,-1,0,37,7
39,67,-1.000000000000000,-1,0,52,7
64,69,-1.000000000000000,-1,0,20,7
52,75,-1.000000000000000,-1,0,66,7
35,76,-1.000000000000000,-1,0,57,7
56,77,-1.000000000000000,-1,0,47,7
37,79,-1.000000000000000,-1,0,91,7
49,80,-1.000000000000000,-1,0,22,7
52,80,-1.000000000000000,-1,0,31,7
36,81,-1.000000000000000,-1,0,48,7
64,81,-1.000000000000000,-1,0,23,7
39,82,-1.000000000000000,-1,0,81,7
43,83,-1.000000000000000,-1,0,36,7
52,83,-1.000000000000000,-1,0,36,7
37,84,-1.000000000000000,-1,0,79,7
40,85,-1.000000000000000,-1,0,78,7
37,88,-1.000000000000000,-1,0,49,7
57,94,-1.000000000000000,-1,0,22,7
70,65,-1.000000000000000,-1,0,33,7
83,65,-1.000000000000000,-1,0,43,7
83,67,-1.000000000000000,-1,0,54,7
67,69,-1.000000000000000,-1,0,48,7
85,69,-1.000000000000000,-1,0,34,7
78,70,-1.000000000000000,-1,0,66,7
83,71,-1.000000000000000,-1,0,57,7
72,72,-1.000000000000000,-1,0,44,7
88,72,-1.000000000000000,-1,0,56,7
86,73,-1.000000000000000,-1,0,36,7
83,74,-1.000000000000000,-1,0,61,7
74,77,-1.000000000000000,-1,0,54,7
81,77,-1.000000000000000,-1,0,28,7
87,77,-1.000000000000000,-1,0,25,7
83,79,-1.000000000000000,-1,0,45,7
88,79,-1.000000000000000,-1,0,43,7
67,80,-1.000000000000000,-1,0,36,7
73,80,-1.000000000000000,-1,0,92,7
85,80,-1.000000000000000,-1,0,62,7
78,81,-1.000000000000000,-1,0,20,7
81,81,-1.000000000000000,-1,0,45,7
89,82,-1.000000000000000,-1,0,73,7
67,83,-1.000000000000000,-1,0,41,7
86,83,-1.000000000000000,-1,0,48,7
70,84,-1.000000000000000,-1,0,62,7
75,84,-1.000000000000000,-1,0,32,7
81,84,-1.000000000000000,-1,0,20,7
82,87,-1.000000000000000,-1,0,23,7
72,88,-1.000000000000000,-1,0,59,7
76,88,-1.000000000000000,-1,0,67,7
80,88,-1.000000000000000,-1,0,28,7
85,88,-1.000000000000000,-1,0,32,7
83,89,-1.000000000000000,-1,0,33,7
75,90,-1.000000000000000,-1,0,49,7
89,90,-1.000000000000000,-1,0,50,7
72,91,-1.000000000000000,-1,0,68,7
84,92,-1.000000000000000,-1,0,40,7
72,94,-1.000000000000000,-1,0,55,7
88,95,-1.000000000000000,-1,0,71,7
104,94,-1.000000000000000,-1,0,7,7
157,85,-1.000000000000000,-1,0,38,7
156,92,-1.000000000000000,-1,0,28,7
188,65,-1.000000000000000,-1,0,34,7
166,87,-1.000000000000000,-1,0,49,7
158,89,-1.000000000000000,-1,0,38,7
163,89,-1.000000000000000,-1,0,45,7
166,91,-1.000000000000000,-1,0,30,7
179,91,-1.000000000000000,-1,0,20,7
189,66,-1.000000000000000,-1,0,39,7
197,93,-1.000000000000000,-1,0,55,7
264,65,-1.000000000000000,-1,0,57,7
273,65,-1.000000000000000,-1,0,32,7
277,66,-1.000000000000000,-1,0,56,7
278,69,-1.000000000000000,-1,0,37,7
268,71,-1.000000000000000,-1,0,38,7
270,71,-1.000000000000000,-1,0,41,7
277,72,-1.000000000000000,-1,0,52,7
280,72,-1.000000000000000,-1,0,21,7
271,75,-1.000000000000000,-1,0,61,7
273,75,-1.000000000000000,-1,0,69,7
274,77,-1.000000000000000,-1,0,56,7
280,78,-1.000000000000000,-1,0,58,7
266,79,-1.000000000000000,-1,0,20,7
278,80,-1.000000000000000,-1,0,22,7
280,81,-1.000000000000000,-1,0,21,7
281,84,-1.000000000000000,-1,0,28,7
284,65,-1.000000000000000,-1,0,29,7
286,65,-1.000000000000000,-1,0,22,7
293,65,-1.000000000000000,-1,0,27,7
299,65,-1.000000000000000,-1,0,29,7
306,65,-1.000000000000000,-1,0,69,7
311,65,-1.000000000000000,-1,0,33,7
295,66,-1.000000000000000,-1,0,43,7
283,67,-1.000000000000000,-1,0,36,7
310,67,-1.000000000000000,-1,0,28,7
308,68,-1.000000000000000,-1,0,28,7
286,69,-1.000000000000000,-1,0,63,7
290,69,-1.000000000000000,-1,0,42,7
312,69,-1.000000000000000,-1,0,52,7
283,70,-1.000000000000000,-1,0,73,7
293,70,-1.000000000000000,-1,0,31,7
302,70,-1.000000000000000,-1,0,26,7
305,70,-1.000000000000000,-1,0,30,7
288,71,-1.000000000000000,-1,0,40,7
299,71,-1.000000000000000,-1,0,59,7
292,72,-1.000000000000000,-1,0,31,7
289,73,-1.000000000000000,-1,0,30,7
308,73,-1.000000000000000,-1,0,60,7
296,74,-1.000000000000000,-1,0,30,7
299,74,-1.000000000000000,-1,0,38,7
