x,y,angle,class_id, octave,response,size
482,8,-1.000000000000000,-1,0,21,7
455,9,-1.000000000000000,-1,0,23,7
482,11,-1.000000000000000,-1,0,25,7
475,12,-1.000000000000000,-1,0,25,7
460,13,-1.000000000000000,-1,0,116,7
482,13,-1.000000000000000,-1,0,44,7
479,14,-1.000000000000000,-1,0,107,7
456,15,-1.000000000000000,-1,0,86,7
466,15,-1.000000000000000,-1,0,112,7
477,16,-1.000000000000000,-1,0,110,7
464,20,-1.000000000000000,-1,0,40,7
471,20,-1.000000000000000,-1,0,48,7
454,21,-1.000000000000000,-1,0,143,7
460,23,-1.000000000000000,-1,0,33,7
477,25,-1.000000000000000,-1,0,41,7
455,27,-1.000000000000000,-1,0,30,7
460,27,-1.000000000000000,-1,0,42,7
465,27,-1.000000000000000,-1,0,20,7
457,29,-1.000000000000000,-1,0,126,7
452,30,-1.000000000000000,-1,0,92,7
467,30,-1.000000000000000,-1,0,130,7
470,31,-1.000000000000000,-1,0,20,7
454,33,-1.000000000000000,-1,0,23,7
461,33,-1.000000000000000,-1,0,45,7
469,33,-1.000000000000000,-1,0,33,7
473,33,-1.000000000000000,-1,0,58,7
467,34,-1.000000000000000,-1,0,29,7
472,35,-1.000000000000000,-1,0,69,7
456,36,-1.000000000000000,-1,0,62,7
463,36,-1.000000000000000,-1,0,60,7
477,36,-1.000000000000000,-1,0,49,7
482,37,-1.000000000000000,-1,0,33,7
471,38,-1.000000000000000,-1,0,58,7
475,38,-1.000000000000000,-1,0,45,7
458,39,-1.000000000000000,-1,0,66,7
462,39,-1.000000000000000,-1,0,40,7
465,39,-1.000000000000000,-1,0,35,7
491,3,-1.000000000000000,-1,0,31,7
499,3,-1.000000000000000,-1,0,23,7
506,3,-1.000000000000000,-1,0,31,7
483,4,-1.000000000000000,-1,0,52,7
504,4,-1.000000000000000,-1,0,23,7
510,4,-1.000000000000000,-1,0,40,7
496,5,-1.000000000000000,-1,0,64,7
503,6,-1.000000000000000,-1,0,45,7
483,7,-1.000000000000000,-1,0,27,7
494,7,-1.000000000000000,-1,0,31,7
506,7,-1.000000000000000,-1,0,51,7
510,7,-1.000000000000000,-1,0,42,7
498,8,-1.000000000000000,-1,0,56,7
492,9,-1.000000000000000,-1,0,65,7
513,9,-1.000000000000000,-1,0,33,7
485,10,-1.000000000000000,-1,0,43,7
510,10,-1.000000000000000,-1,0,41,7
483,11,-1.000000000000000,-1,0,24,7
498,12,-1.000000000000000,-1,0,56,7
511,12,-1.000000000000000,-1,0,80,7
483,13,-1.000000000000000,-1,0,26,7
494,13,-1.000000000000000,-1,0,53,7
505,13,-1.000000000000000,-1,0,24,7
508,15,-1.000000000000000,-1,0,58,7
508,19,-1.000000000000000,-1,0,35,7
513,19,-1.000000000000000,-1,0,29,7
506,20,-1.000000000000000,-1,0,32,7
510,20,-1.000000000000000,-1,0,97,7
513,21,-1.000000000000000,-1,0,20,7
504,24,-1.000000000000000,-1,0,27,7
502,26,-1.000000000000000,-1,0,71,7
507,26,-1.000000000000000,-1,0,78,7
511,27,-1.000000000000000,-1,0,34,7
503,30,-1.000000000000000,-1,0,21,7
507,30,-1.000000000000000,-1,0,49,7
510,30,-1.000000000000000,-1,0,24,7
513,30,-1.000000000000000,-1,0,49,7
495,32,-1.000000000000000,-1,0,26,7
485,33,-1.000000000000000,-1,0,79,7
507,33,-1.000000000000000,-1,0,39,7
488,34,-1.000000000000000,-1,0,29,7
491,34,-1.000000000000000,-1,0,41,7
512,34,-1.000000000000000,-1,0,38,7
506,35,-1.000000000000000,-1,0,24,7
502,36,-1.000000000000000,-1,0,31,7
483,37,-1.000000000000000,-1,0,44,7
486,37,-1.000000000000000,-1,0,24,7
510,37,-1.000000000000000,-1,0,113,7
491,38,-1.000000000000000,-1,0,48,7
487,39,-1.000000000000000,-1,0,27,7
496,39,-1.000000000000000,-1,0,50,7
524,3,-1.000000000000000,-1,0,30,7
533,3,-1.000000000000000,-1,0,34,7
515,4,-1.000000000000000,-1,0,30,7
545,4,-1.000000000000000,-1,0,60,7
526,6,-1.000000000000000,-1,0,31,7
540,7,-1.000000000000000,-1,0,34,7
538,8,-1.000000000000000,-1,0,35,7
520,9,-1.000000000000000,-1,0,26,7
546,9,-1.000000000000000,-1,0,42,7
524,10,-1.000000000000000,-1,0,52,7
539,10,-1.000000000000000,-1,0,38,7
517,11,-1.000000000000000,-1,0,89,7
540,12,-1.000000000000000,-1,0,40,7
546,12,-1.000000000000000,-1,0,40,7
533,13,-1.000000000000000,-1,0,51,7
542,14,-1.000000000000000,-1,0,91,7
520,15,-1.000000000000000,-1,0,38,7
532,16,-1.000000000000000,-1,0,21,7
544,16,-1.000000000000000,-1,0,36,7
529,17,-1.000000000000000,-1,0,62,7
515,18,-1.000000000000000,-1,0,24,7
536,18,-1.000000000000000,-1,0,25,7
539,18,-1.000000000000000,-1,0,56,7
527,20,-1.000000000000000,-1,0,30,7
516,21,-1.000000000000000,-1,0,42,7
542,21,-1.000000000000000,-1,0,33,7
543,23,-1.000000000000000,-1,0,33,7
517,24,-1.000000000000000,-1,0,77,7
538,24,-1.000000000000000,-1,0,26,7
533,25,-1.000000000000000,-1,0,48,7
542,27,-1.000000000000000,-1,0,46,7
545,27,-1.000000000000000,-1,0,20,7
535,28,-1.000000000000000,-1,0,41,7
539,30,-1.000000000000000,-1,0,35,7
518,31,-1.000000000000000,-1,0,54,7
537,33,-1.000000000000000,-1,0,71,7
516,34,-1.000000000000000,-1,0,31,7
542,35,-1.000000000000000,-1,0,83,7
534,36,-1.000000000000000,-1,0,35,7
533,38,-1.000000000000000,-1,0,32,7
528,39,-1.000000000000000,-1,0,38,7
541,39,-1.000000000000000,-1,0,45,7
547,3,-1.000000000000000,-1,0,28,7
547,5,-1.000000000000000,-1,0,32,7
547,9,-1.000000000000000,-1,0,48,7
550,9,-1.000000000000000,-1,0,76,7
553,11,-1.000000000000000,-1,0,22,7
547,12,-1.000000000000000,-1,0,38,7
555,16,-1.000000000000000,-1,0,47,7
549,18,-1.000000000000000,-1,0,42,7
552,19,-1.000000000000000,-1,0,77,7
549,21,-1.000000000000000,-1,0,50,7
555,21,-1.000000000000000,-1,0,32,7
553,24,-1.000000000000000,-1,0,69,7
550,25,-1.000000000000000,-1,0,32,7
549,27,-1.000000000000000,-1,0,57,7
552,29,-1.000000000000000,-1,0,39,7
551,32,-1.000000000000000,-1,0,50,7
549,33,-1.000000000000000,-1,0,62,7
548,38,-1.000000000000000,-1,0,34,7
33,40,-1.000000000000000,-1,0,46,7
22,41,-1.000000000000000,-1,0,23,7
26,41,-1.000000000000000,-1,0,73,7
16,42,-1.000000000000000,-1,0,27,7
21,43,-1.000000000000000,-1,0,73,7
33,43,-1.000000000000000,-1,0,51,7
14,44,-1.000000000000000,-1,0,100,7
32,45,-1.000000000000000,-1,0,54,7
19,46,-1.000000000000000,-1,0,26,7
34,46,-1.000000000000000,-1,0,45,7
29,48,-1.000000000000000,-1,0,55,7
32,49,-1.000000000000000,-1,0,20,7
21,54,-1.000000000000000,-1,0,76,7
31,59,-1.000000000000000,-1,0,24,7
44,40,-1.000000000000000,-1,0,75,7
63,40,-1.000000000000000,-1,0,34,7
40,41,-1.000000000000000,-1,0,48,7
38,43,-1.000000000000000,-1,0,44,7
37,47,-1.000000000000000,-1,0,73,7
44,47,-1.000000000000000,-1,0,110,7
40,48,-1.000000000000000,-1,0,28,7
71,45,-1.000000000000000,-1,0,47,7
98,46,-1.000000000000000,-1,0,50,7
91,47,-1.000000000000000,-1,0,41,7
76,49,-1.000000000000000,-1,0,22,7
94,49,-1.000000000000000,-1,0,30,7
94,53,-1.000000000000000,-1,0,46,7
72,55,-1.000000000000000,-1,0,82,7
87,57,-1.000000000000000,-1,0,27,7
90,62,-1.000000000000000,-1,0,50,7
85,67,-1.000000000000000,-1,0,42,7
80,68,-1.000000000000000,-1,0,20,7
83,69,-1.000000000000000,-1,0,33,7
103,40,-1.000000000000000,-1,0,24,7
108,41,-1.000000000000000,-1,0,29,7
111,41,-1.000000000000000,-1,0,69,7
104,43,-1.000000000000000,-1,0,92,7
109,44,-1.000000000000000,-1,0,30,7
111,44,-1.000000000000000,-1,0,41,7
100,47,-1.000000000000000,-1,0,97,7
105,48,-1.000000000000000,-1,0,26,7
100,51,-1.000000000000000,-1,0,27,7
109,51,-1.000000000000000,-1,0,39,7
104,52,-1.000000000000000,-1,0,26,7
128,73,-1.000000000000000,-1,0,23,7
103,76,-1.000000000000000,-1,0,34,7
135,40,-1.000000000000000,-1,0,10,7
146,40,-1.000000000000000,-1,0,8,7
137,52,-1.000000000000000,-1,0,7,7
138,58,-1.000000000000000,-1,0,8,7
194,42,-1.000000000000000,-1,0,10,7
184,50,-1.000000000000000,-1,0,10,7
193,51,-1.000000000000000,-1,0,7,7
187,52,-1.000000000000000,-1,0,7,7
164,53,-1.000000000000000,-1,0,10,7
173,53,-1.000000000000000,-1,0,15,7
179,55,-1.000000000000000,-1,0,9,7
190,56,-1.000000000000000,-1,0,11,7
173,76,-1.000000000000000,-1,0,8,7
203,43,-1.000000000000000,-1,0,93,7
206,44,-1.000000000000000,-1,0,36,7
201,47,-1.000000000000000,-1,0,49,7
225,56,-1.000000000000000,-1,0,24,7
210,70,-1.000000000000000,-1,0,32,7
210,72,-1.000000000000000,-1,0,31,7
245,50,-1.000000000000000,-1,0,27,7
233,53,-1.000000000000000,-1,0,31,7
236,57,-1.000000000000000,-1,0,31,7
233,71,-1.000000000000000,-1,0,20,7
268,57,-1.000000000000000,-1,0,28,7
271,59,-1.000000000000000,-1,0,32,7
268,62,-1.000000000000000,-1,0,27,7
297,42,-1.000000000000000,-1,0,8,7
312,52,-1.000000000000000,-1,0,7,7
303,62,-1.000000000000000,-1,0,13,7
310,63,-1.000000000000000,-1,0,7,7
335,40,-1.000000000000000,-1,0,8,7
328,43,-1.000000000000000,-1,0,7,7
354,69,-1.000000000000000,-1,0,7,7
335,76,-1.000000000000000,-1,0,15,7
359,48,-1.000000000000000,-1,0,9,7
385,48,-1.000000000000000,-1,0,14,7
369,58,-1.000000000000000,-1,0,8,7
355,69,-1.000000000000000,-1,0,8,7
368,75,-1.000000000000000,-1,0,8,7
404,43,-1.000000000000000,-1,0,45,7
450,41,-1.000000000000000,-1,0,140,7
447,42,-1.000000000000000,-1,0,86,7
435,46,-1.000000000000000,-1,0,20,7
433,54,-1.000000000000000,-1,0,58,7
420,64,-1.000000000000000,-1,0,41,7
458,40,-1.000000000000000,-1,0,92,7
461,40,-1.000000000000000,-1,0,26,7
472,40,-1.000000000000000,-1,0,24,7
481,40,-1.000000000000000,-1,0,50,7
451,42,-1.000000000000000,-1,0,120,7
466,44,-1.000000000000000,-1,0,24,7
479,44,-1.000000000000000,-1,0,83,7
480,46,-1.000000000000000,-1,0,24,7
464,47,-1.000000000000000,-1,0,29,7
456,48,-1.000000000000000,-1,0,26,7
476,48,-1.000000000000000,-1,0,127,7
481,48,-1.000000000000000,-1,0,21,7
479,52,-1.000000000000000,-1,0,58,7
481,53,-1.000000000000000,-1,0,64,7
468,56,-1.000000000000000,-1,0,21,7
480,56,-1.000000000000000,-1,0,49,7
479,59,-1.000000000000000,-1,0,105,7
460,61,-1.000000000000000,-1,0,62,7
462,62,-1.000000000000000,-1,0,70,7
478,62,-1.000000000000000,-1,0,24,7
474,63,-1.000000000000000,-1,0,21,7
481,63,-1.000000000000000,-1,0,30,7
474,65,-1.000000000000000,-1,0,40,7
451,66,-1.000000000000000,-1,0,26,7
452,69,-1.000000000000000,-1,0,34,7
472,69,-1.000000000000000,-1,0,113,7
480,69,-1.000000000000000,-1,0,21,7
475,71,-1.000000000000000,-1,0,55,7
456,72,-1.000000000000000,-1,0,33,7
470,72,-1.000000000000000,-1,0,90,7
460,73,-1.000000000000000,-1,0,123,7
476,73,-1.000000000000000,-1,0,95,7
471,74,-1.000000000000000,-1,0,23,7
457,75,-1.000000000000000,-1,0,31,7
472,76,-1.000000000000000,-1,0,50,7
475,76,-1.000000000000000,-1,0,29,7
487,41,-1.000000000000000,-1,0,88,7
496,41,-1.000000000000000,-1,0,136,7
487,43,-1.000000000000000,-1,0,49,7
501,43,-1.000000000000000,-1,0,62,7
492,44,-1.000000000000000,-1,0,25,7
488,47,-1.000000000000000,-1,0,39,7
496,47,-1.000000000000000,-1,0,24,7
485,50,-1.000000000000000,-1,0,27,7
493,50,-1.000000000000000,-1,0,65,7
487,53,-1.000000000000000,-1,0,34,7
512,53,-1.000000000000000,-1,0,31,7
483,54,-1.000000000000000,-1,0,28,7
490,55,-1.000000000000000,-1,0,62,7
496,55,-1.000000000000000,-1,0,21,7
502,55,-1.000000000000000,-1,0,80,7
511,55,-1.000000000000000,-1,0,21,7
509,56,-1.000000000000000,-1,0,31,7
487,57,-1.000000000000000,-1,0,28,7
483,58,-1.000000000000000,-1,0,30,7
492,58,-1.000000000000000,-1,0,111,7
513,58,-1.000000000000000,-1,0,38,7
486,60,-1.000000000000000,-1,0,53,7
504,61,-1.000000000000000,-1,0,27,7
485,62,-1.000000000000000,-1,0,85,7
490,62,-1.000000000000000,-1,0,57,7
492,64,-1.000000000000000,-1,0,65,7
514,64,-1.000000000000000,-1,0,23,7
510,65,-1.000000000000000,-1,0,22,7
486,67,-1.000000000000000,-1,0,75,7
492,67,-1.000000000000000,-1,0,121,7
508,67,-1.000000000000000,-1,0,68,7
489,68,-1.000000000000000,-1,0,46,7
514,70,-1.000000000000000,-1,0,67,7
514,72,-1.000000000000000,-1,0,58,7
497,73,-1.000000000000000,-1,0,20,7
496,75,-1.000000000000000,-1,0,59,7
490,76,-1.000000000000000,-1,0,47,7
528,40,-1.000000000000000,-1,0,44,7
524,41,-1.000000000000000,-1,0,31,7
519,42,-1.000000000000000,-1,0,87,7
532,42,-1.000000000000000,-1,0,21,7
528,43,-1.000000000000000,-1,0,91,7
535,44,-1.000000000000000,-1,0,24,7
527,45,-1.000000000000000,-1,0,34,7
521,46,-1.000000000000000,-1,0,25,7
534,46,-1.000000000000000,-1,0,29,7
524,47,-1.000000000000000,-1,0,24,7
529,48,-1.000000000000000,-1,0,75,7
537,49,-1.000000000000000,-1,0,40,7
517,53,-1.000000000000000,-1,0,133,7
540,53,-1.000000000000000,-1,0,25,7
522,57,-1.000000000000000,-1,0,89,7
529,57,-1.000000000000000,-1,0,85,7
539,58,-1.000000000000000,-1,0,30,7
517,60,-1.000000000000000,-1,0,55,7
531,60,-1.000000000000000,-1,0,63,7
520,61,-1.000000000000000,-1,0,45,7
528,61,-1.000000000000000,-1,0,32,7
524,62,-1.000000000000000,-1,0,20,7
532,62,-1.000000000000000,-1,0,80,7
518,63,-1.000000000000000,-1,0,46,7
515,64,-1.000000000000000,-1,0,70,7
534,66,-1.000000000000000,-1,0,103,7
515,69,-1.000000000000000,-1,0,45,7
